team,year,conference,expected_wins,win_pct,recent_win_pct
New Mexico,2018,Mountain West,3.8,0.25,0.4017094017094017
New Mexico State,2018,FBS Independents,2.3,0.25,0.2782608695652174
North Carolina,2018,ACC,3.6,0.18181818181818182,0.4808510638297872
Northern Illinois,2018,Mid-American,6.5,0.5714285714285714,0.6311475409836066
North Texas,2018,Conference USA,9.2,0.6923076923076923,0.3905579399141631
Northwestern,2018,Big Ten,8.3,0.6428571428571429,0.5462184873949579
Notre Dame,2018,FBS Independents,10.5,0.9230769230769231,0.634453781512605
Ohio,2018,Mid-American,8.7,0.6923076923076923,0.5210084033613446
Ohio State,2018,Big Ten,10.3,0.9285714285714286,0.8306451612903226
Oklahoma,2018,Big 12,11.5,0.8571428571428571,0.8149606299212598
Oklahoma State,2018,Big 12,8.5,0.5384615384615384,0.6333333333333333
Old Dominion,2018,Conference USA,4.4,0.3333333333333333,0.4918032786885246
Ole Miss,2018,SEC,6.5,0.4166666666666667,0.5107296137339056
Oregon,2018,Pac-12,7.5,0.6923076923076923,0.7213114754098361
Oregon State,2018,Pac-12,2.7,0.16666666666666666,0.502127659574468
Penn State,2018,Big Ten,10.6,0.6923076923076923,0.6401673640167364
Pittsburgh,2018,ACC,6.4,0.5,0.5625
Purdue,2018,Big Ten,6.8,0.46153846153846156,0.4491525423728814
Rice,2018,Conference USA,1.4,0.15384615384615385,0.38961038961038963
Rutgers,2018,Big Ten,1.2,0.08333333333333333,0.45064377682403434
San Diego State,2018,Mountain West,7.1,0.5384615384615384,0.4978902953586498
San José State,2018,Mountain West,1.7,0.08333333333333333,0.36796536796536794
SMU,2018,American Athletic,3.7,0.4166666666666667,0.35064935064935066
South Alabama,2018,Sun Belt,2.9,0.25,0.367816091954023
South Carolina,2018,SEC,5.6,0.5384615384615384,0.5941422594142259
Southern Mississippi,2018,Conference USA,5.6,0.5454545454545454,0.5333333333333333
South Florida,2018,American Athletic,5.3,0.5384615384615384,0.5757575757575758
Stanford,2018,Pac-12,7.4,0.6923076923076923,0.5949367088607594
Syracuse,2018,ACC,10.5,0.7692307692307693,0.42857142857142855
TCU,2018,Big 12,5.6,0.5384615384615384,0.7344398340248963
Temple,2018,American Athletic,7.2,0.6153846153846154,0.42424242424242425
Tennessee,2018,SEC,4.4,0.4166666666666667,0.5774058577405857
Texas,2018,Big 12,9.3,0.7142857142857143,0.7090163934426229
Texas A&M,2018,SEC,9.2,0.6923076923076923,0.5815899581589958
Texas State,2018,Sun Belt,5.0,0.25,0.32142857142857145
Texas Tech,2018,Big 12,4.8,0.4166666666666667,0.5850622406639004
Toledo,2018,Mid-American,7.0,0.5384615384615384,0.6386554621848739
Troy,2018,Sun Belt,8.6,0.7692307692307693,0.5475113122171946
Tulane,2018,American Athletic,7.4,0.5384615384615384,0.34497816593886466
Tulsa,2018,American Athletic,3.6,0.25,0.4875
UAB,2018,Conference USA,10.3,0.7857142857142857,0.4215686274509804
UCF,2018,American Athletic,10.8,0.9230769230769231,0.5672268907563025
UCLA,2018,Pac-12,4.0,0.25,0.5291666666666667
UMass,2018,FBS Independents,4.5,0.3333333333333333,0.21428571428571427
UNLV,2018,Mountain West,3.7,0.3333333333333333,0.3130434782608696
USC,2018,Pac-12,6.4,0.4166666666666667,0.7317073170731707
Utah,2018,Pac-12,9.2,0.6428571428571429,0.6638655462184874
Utah State,2018,Mountain West,10.1,0.8461538461538461,0.4267241379310345
UTEP,2018,Conference USA,2.6,0.08333333333333333,0.3521739130434783
UT San Antonio,2018,Conference USA,2.6,0.25,0.44047619047619047
Vanderbilt,2018,SEC,5.6,0.46153846153846156,0.3652173913043478
Virginia,2018,ACC,9.4,0.6153846153846154,0.4595744680851064
Virginia Tech,2018,ACC,4.6,0.46153846153846156,0.6972111553784861
Wake Forest,2018,ACC,6.6,0.5384615384615384,0.4592274678111588
Washington,2018,Pac-12,11.2,0.7142857142857143,0.525
Washington State,2018,Pac-12,9.9,0.8461538461538461,0.48068669527896996
Western Kentucky,2018,Conference USA,4.2,0.25,0.48344370860927155
Western Michigan,2018,Mid-American,7.5,0.5384615384615384,0.5064377682403434
West Virginia,2018,Big 12,7.4,0.6666666666666666,0.65
Wisconsin,2018,Big Ten,8.1,0.6153846153846154,0.7091633466135459
Wyoming,2018,Mountain West,6.2,0.5,0.391304347826087
Air Force,2019,Mountain West,10.9,0.8461538461538461,0.564
Akron,2019,Mid-American,1.4,0.0,0.3651452282157676
Alabama,2019,SEC,11.4,0.8461538461538461,0.7631578947368421
Appalachian State,2019,Sun Belt,10.6,0.9285714285714286,0.782051282051282
Arizona,2019,Pac-12,4.0,0.3333333333333333,0.45714285714285713
Arizona State,2019,Pac-12,5.1,0.6153846153846154,0.5476190476190477
Arkansas,2019,SEC,2.3,0.16666666666666666,0.516
Arkansas State,2019,Sun Belt,6.7,0.6153846153846154,0.5
Army,2019,FBS Independents,6.2,0.38461538461538464,0.3305785123966942
Auburn,2019,SEC,9.2,0.6923076923076923,0.6756756756756757
Ball State,2019,Mid-American,5.1,0.4166666666666667,0.4315352697095436
Baylor,2019,Big 12,9.9,0.7857142857142857,0.47560975609756095
Boise State,2019,Mountain West,10.1,0.8571428571428571,0.8358778625954199
Boston College,2019,ACC,6.7,0.46153846153846156,0.5708661417322834
Bowling Green,2019,Mid-American,2.8,0.25,0.5040322580645161
Buffalo,2019,Mid-American,9.4,0.6153846153846154,0.34439834024896265
BYU,2019,FBS Independents,5.8,0.5384615384615384,0.6196078431372549
California,2019,Pac-12,7.8,0.6153846153846154,0.5040322580645161
Central Michigan,2019,Mid-American,8.1,0.5714285714285714,0.464
Charlotte,2019,Conference USA,7.5,0.5384615384615384,0.3114754098360656
Cincinnati,2019,American Athletic,9.1,0.7857142857142857,0.6181102362204725
Clemson,2019,ACC,12.8,0.9333333333333333,0.7368421052631579
Coastal Carolina,2019,Sun Belt,5.2,0.4166666666666667,0.3611111111111111
Colorado,2019,Pac-12,4.7,0.4166666666666667,0.40963855421686746
Colorado State,2019,Mountain West,5.3,0.3333333333333333,0.46987951807228917
Connecticut,2019,American Athletic,2.7,0.16666666666666666,0.4132231404958678
Duke,2019,ACC,5.1,0.4166666666666667,0.3374485596707819
East Carolina,2019,American Athletic,3.5,0.3333333333333333,0.4596774193548387
Eastern Michigan,2019,Mid-American,6.0,0.46153846153846156,0.2803347280334728
Florida,2019,SEC,10.8,0.8461538461538461,0.7042801556420234
Florida Atlantic,2019,Conference USA,11.2,0.7857142857142857,0.41621621621621624
Florida International,2019,Conference USA,7.7,0.46153846153846156,0.375
Florida State,2019,ACC,7.0,0.46153846153846156,0.6908396946564885
Fresno State,2019,Mountain West,6.4,0.3333333333333333,0.573076923076923
Georgia,2019,SEC,11.5,0.8571428571428571,0.7471698113207547
Georgia Southern,2019,Sun Belt,6.0,0.5384615384615384,0.56
Georgia State,2019,Sun Belt,6.4,0.5384615384615384,0.3023255813953488
Georgia Tech,2019,ACC,2.0,0.25,0.5719844357976653
Hawai'i,2019,Mountain West,8.2,0.6666666666666666,0.5133079847908745
Houston,2019,American Athletic,3.4,0.3333333333333333,0.5555555555555556
Illinois,2019,Big Ten,5.4,0.46153846153846156,0.3760330578512397
Indiana,2019,Big Ten,8.1,0.6153846153846154,0.36666666666666664
Iowa,2019,Big Ten,7.7,0.7692307692307693,0.6313725490196078
Iowa State,2019,Big 12,9.4,0.5384615384615384,0.4274193548387097
Kansas,2019,Big 12,3.9,0.25,0.325
Kansas State,2019,Big 12,6.4,0.6153846153846154,0.5984251968503937
Kent State,2019,Mid-American,5.5,0.5384615384615384,0.3487394957983193
Kentucky,2019,SEC,8.1,0.6153846153846154,0.4326530612244898
Liberty,2019,FBS Independents,8.3,0.6153846153846154,0.56
Louisiana,2019,Sun Belt,10.8,0.7857142857142857,0.46530612244897956
Louisiana Monroe,2019,Sun Belt,5.7,0.4166666666666667,0.35714285714285715
Louisiana Tech,2019,Conference USA,8.4,0.7692307692307693,0.52
Louisville,2019,ACC,7.1,0.6153846153846154,0.6482213438735178
LSU,2019,SEC,14.6,1.0,0.7748091603053435
Marshall,2019,Conference USA,6.3,0.6153846153846154,0.5753968253968254
Maryland,2019,Big Ten,3.3,0.25,0.4898785425101215
Memphis,2019,American Athletic,9.8,0.8571428571428571,0.4819277108433735
Miami,2019,ACC,7.9,0.46153846153846156,0.6600790513833992
Miami (OH),2019,Mid-American,5.8,0.5714285714285714,0.4331983805668016
Michigan,2019,Big Ten,9.2,0.6923076923076923,0.6561264822134387
Michigan State,2019,Big Ten,8.3,0.5384615384615384,0.5984251968503937
Middle Tennessee,2019,Conference USA,5.4,0.3333333333333333,0.49795918367346936
Minnesota,2019,Big Ten,10.2,0.8461538461538461,0.5099601593625498
Mississippi State,2019,SEC,6.3,0.46153846153846156,0.4879032258064516
Missouri,2019,SEC,7.1,0.5,0.5833333333333334
Navy,2019,American Athletic,11.1,0.8461538461538461,0.5691699604743083
NC State,2019,ACC,4.2,0.3333333333333333,0.5418326693227091
Nebraska,2019,Big Ten,6.2,0.4166666666666667,0.6186770428015564
Nevada,2019,Mountain West,6.3,0.5384615384615384,0.5059760956175299
New Mexico,2019,Mountain West,1.9,0.16666666666666666,0.3902439024390244
New Mexico State,2019,FBS Independents,3.1,0.16666666666666666,0.2727272727272727
North Carolina,2019,ACC,8.2,0.5384615384615384,0.4838709677419355
Northern Illinois,2019,Mid-American,5.5,0.4166666666666667,0.62109375
North Texas,2019,Conference USA,4.0,0.3333333333333333,0.3877551020408163
Northwestern,2019,Big Ten,4.7,0.25,0.532
Notre Dame,2019,FBS Independents,9.8,0.8461538461538461,0.6454183266932271
Ohio,2019,Mid-American,7.7,0.5384615384615384,0.5219123505976095
Ohio State,2019,Big Ten,13.3,0.9285714285714286,0.8358778625954199
Oklahoma,2019,Big 12,11.5,0.8571428571428571,0.8171641791044776
Oklahoma State,2019,Big 12,6.2,0.6153846153846154,0.6324110671936759
Old Dominion,2019,Conference USA,2.2,0.08333333333333333,0.4246575342465753
Ole Miss,2019,SEC,5.1,0.3333333333333333,0.5020408163265306
Oregon,2019,Pac-12,11.3,0.8571428571428571,0.7286821705426356
Oregon State,2019,Pac-12,5.4,0.4166666666666667,0.4979757085020243
Penn State,2019,Big Ten,9.9,0.8461538461538461,0.6507936507936508
Pittsburgh,2019,ACC,7.3,0.6153846153846154,0.5652173913043478
Purdue,2019,Big Ten,4.4,0.3333333333333333,0.4435483870967742
Rice,2019,Conference USA,4.0,0.25,0.38271604938271603
Rutgers,2019,Big Ten,1.7,0.16666666666666666,0.43673469387755104
San Diego State,2019,Mountain West,8.6,0.7692307692307693,0.512
San José State,2019,Mountain West,5.3,0.4166666666666667,0.37037037037037035
SMU,2019,American Athletic,8.7,0.7692307692307693,0.3729508196721312
South Alabama,2019,Sun Belt,2.9,0.16666666666666666,0.3434343434343434
South Carolina,2019,SEC,4.3,0.3333333333333333,0.5816733067729084
Southern Mississippi,2019,Conference USA,6.7,0.5384615384615384,0.5335968379446641
South Florida,2019,American Athletic,5.1,0.3333333333333333,0.5637860082304527
Stanford,2019,Pac-12,4.2,0.3333333333333333,0.5823293172690763
Syracuse,2019,ACC,4.4,0.4166666666666667,0.4279835390946502
TCU,2019,Big 12,6.6,0.4166666666666667,0.7193675889328063
Temple,2019,American Athletic,8.1,0.6153846153846154,0.4344262295081967
Tennessee,2019,SEC,7.6,0.6153846153846154,0.5793650793650794
Texas,2019,Big 12,7.7,0.6153846153846154,0.7042801556420234
Texas A&M,2019,SEC,8.0,0.6153846153846154,0.5833333333333334
Texas State,2019,Sun Belt,2.8,0.25,0.3125
Texas Tech,2019,Big 12,6.5,0.3333333333333333,0.5731225296442688
Toledo,2019,Mid-American,5.8,0.5,0.632
Troy,2019,Sun Belt,6.5,0.4166666666666667,0.5407725321888412
Tulane,2019,American Athletic,7.3,0.5384615384615384,0.35537190082644626
Tulsa,2019,American Athletic,6.0,0.3333333333333333,0.4801587301587302
UAB,2019,Conference USA,9.1,0.6428571428571429,0.43577981651376146
UCF,2019,American Athletic,9.6,0.7692307692307693,0.5776892430278885
UCLA,2019,Pac-12,3.6,0.3333333333333333,0.5198412698412699
UMass,2019,FBS Independents,1.0,0.08333333333333333,0.19791666666666666
UNLV,2019,Mountain West,4.8,0.3333333333333333,0.3140495867768595
USC,2019,Pac-12,7.8,0.6153846153846154,0.7258687258687259
Utah,2019,Pac-12,11.2,0.7857142857142857,0.6706349206349206
Utah State,2019,Mountain West,5.7,0.5384615384615384,0.4326530612244898
UTEP,2019,Conference USA,1.7,0.08333333333333333,0.33884297520661155
UT San Antonio,2019,Conference USA,3.6,0.3333333333333333,0.4270833333333333
Vanderbilt,2019,SEC,2.5,0.25,0.359504132231405
Virginia,2019,ACC,8.4,0.6428571428571429,0.46987951807228917
Virginia Tech,2019,ACC,8.6,0.6153846153846154,0.6931818181818182
Wake Forest,2019,ACC,8.4,0.6153846153846154,0.46747967479674796
Washington,2019,Pac-12,8.0,0.6153846153846154,0.5296442687747036
Washington State,2019,Pac-12,8.0,0.46153846153846156,0.4796747967479675
Western Kentucky,2019,Conference USA,8.4,0.6923076923076923,0.5
Western Michigan,2019,Mid-American,6.6,0.5384615384615384,0.508130081300813
West Virginia,2019,Big 12,3.8,0.4166666666666667,0.6388888888888888
Wisconsin,2019,Big Ten,11.1,0.7142857142857143,0.7094339622641509
Wyoming,2019,Mountain West,7.2,0.6153846153846154,0.40329218106995884
Air Force,2020,Mountain West,4.7,0.5,0.5625
Akron,2020,Mid-American,1.8,0.16666666666666666,0.3603238866396761
Alabama,2020,SEC,12.6,1.0,0.7741935483870968
Appalachian State,2020,Sun Belt,8.7,0.75,0.7777777777777778
Arizona,2020,Pac-12,0.5,0.0,0.448
Arizona State,2020,Pac-12,2.7,0.5,0.546875
Arkansas,2020,SEC,5.9,0.3,0.5076923076923077
Arkansas State,2020,Sun Belt,4.7,0.36363636363636365,0.49416342412451364
Army,2020,FBS Independents,9.2,0.75,0.35039370078740156
Auburn,2020,SEC,4.7,0.5454545454545454,0.6703703703703704
Ball State,2020,Mid-American,4.6,0.875,0.4457831325301205
Baylor,2020,Big 12,2.5,0.2222222222222222,0.4666666666666667
Boise State,2020,Mountain West,4.7,0.7142857142857143,0.8327137546468402
Boston College,2020,ACC,4.3,0.5454545454545454,0.569811320754717
Bowling Green,2020,Mid-American,0.0,0.0,0.49407114624505927
Buffalo,2020,Mid-American,6.1,0.8571428571428571,0.3588709677419355
BYU,2020,FBS Independents,10.3,0.9166666666666666,0.6329588014981273
California,2020,Pac-12,1.1,0.25,0.5
Central Michigan,2020,Mid-American,2.7,0.5,0.46484375
Charlotte,2020,Conference USA,2.2,0.3333333333333333,0.31343283582089554
Cincinnati,2020,American Athletic,9.0,0.9,0.6287878787878788
Clemson,2020,ACC,9.1,0.8333333333333334,0.7410071942446043
Coastal Carolina,2020,Sun Belt,10.9,0.9166666666666666,0.5
Colorado,2020,Pac-12,4.1,0.6666666666666666,0.41568627450980394
Colorado State,2020,Mountain West,0.9,0.25,0.466403162055336
Duke,2020,ACC,2.2,0.18181818181818182,0.33070866141732286
East Carolina,2020,American Athletic,2.9,0.3333333333333333,0.45525291828793774
Eastern Michigan,2020,Mid-American,2.5,0.3333333333333333,0.2816326530612245
Florida,2020,SEC,8.0,0.6666666666666666,0.7026022304832714
Florida Atlantic,2020,Conference USA,3.6,0.5555555555555556,0.422680412371134
Florida International,2020,Conference USA,0.9,0.0,0.36507936507936506
Florida State,2020,ACC,3.2,0.3333333333333333,0.6789667896678967
Fresno State,2020,Mountain West,3.4,0.5,0.5714285714285714
Georgia,2020,SEC,7.5,0.8,0.7490909090909091
Georgia Southern,2020,Sun Belt,10.0,0.6153846153846154,0.5681818181818182
Georgia State,2020,Sun Belt,6.1,0.6,0.3333333333333333
Georgia Tech,2020,ACC,4.2,0.3,0.5617977528089888
Hawai'i,2020,Mountain West,4.1,0.5555555555555556,0.5147058823529411
Houston,2020,American Athletic,3.4,0.375,0.55
Illinois,2020,Big Ten,2.3,0.25,0.372
Indiana,2020,Big Ten,4.4,0.75,0.3790322580645161
Iowa,2020,Big Ten,6.3,0.75,0.6349809885931559
Iowa State,2020,Big 12,8.7,0.75,0.4423076923076923
Kansas,2020,Big 12,0.3,0.0,0.3132530120481928
Kansas State,2020,Big 12,5.0,0.4,0.5909090909090909
Kent State,2020,Mid-American,3.0,0.75,0.35537190082644626
Kentucky,2020,SEC,5.7,0.45454545454545453,0.43359375
Liberty,2020,FBS Independents,8.1,0.9090909090909091,0.6666666666666666
Louisiana,2020,Sun Belt,7.1,0.9090909090909091,0.484375
Louisiana Monroe,2020,Sun Belt,0.1,0.0,0.34274193548387094
Louisiana Tech,2020,Conference USA,2.8,0.5,0.5192307692307693
Louisville,2020,ACC,5.5,0.36363636363636365,0.6363636363636364
LSU,2020,SEC,3.1,0.5,0.7647058823529411
Marshall,2020,Conference USA,7.0,0.7,0.5801526717557252
Maryland,2020,Big Ten,2.3,0.4,0.4880952380952381
Memphis,2020,American Athletic,5.3,0.7272727272727273,0.49230769230769234
Miami,2020,ACC,6.8,0.7272727272727273,0.6628787878787878
Miami (OH),2020,Mid-American,1.0,0.6666666666666666,0.436
Michigan,2020,Big Ten,2.2,0.3333333333333333,0.6486486486486487
Michigan State,2020,Big Ten,2.6,0.2857142857142857,0.5900383141762452
Middle Tennessee,2020,Conference USA,3.5,0.3333333333333333,0.4921259842519685
Minnesota,2020,Big Ten,3.3,0.42857142857142855,0.5077519379844961
Mississippi State,2020,SEC,2.5,0.36363636363636365,0.4826254826254826
Missouri,2020,SEC,3.9,0.5,0.5801526717557252
Navy,2020,American Athletic,4.7,0.3,0.55893536121673
NC State,2020,ACC,6.2,0.6666666666666666,0.5475285171102662
Nebraska,2020,Big Ten,3.5,0.375,0.6113207547169811
Nevada,2020,Mountain West,5.0,0.7777777777777778,0.5153846153846153
New Mexico,2020,Mountain West,2.3,0.2857142857142857,0.38735177865612647
New Mexico State,2020,FBS Independents,0.0,0.5,0.27459016393442626
North Carolina,2020,ACC,8.6,0.6666666666666666,0.49230769230769234
Northern Illinois,2020,Mid-American,0.7,0.0,0.6068702290076335
North Texas,2020,Conference USA,4.2,0.4,0.38823529411764707
Northwestern,2020,Big Ten,6.1,0.7777777777777778,0.5405405405405406
Notre Dame,2020,FBS Independents,9.1,0.8333333333333334,0.6539923954372624
Ohio,2020,Mid-American,1.9,0.6666666666666666,0.5236220472440944
Ohio State,2020,Big Ten,6.9,0.875,0.837037037037037
Oklahoma,2020,Big 12,9.0,0.8181818181818182,0.8172043010752689
Oklahoma State,2020,Big 12,6.7,0.7272727272727273,0.6363636363636364
Ole Miss,2020,SEC,4.2,0.5,0.5019607843137255
Oregon,2020,Pac-12,5.0,0.5714285714285714,0.7245283018867924
Oregon State,2020,Pac-12,2.1,0.2857142857142857,0.4921259842519685
Penn State,2020,Big Ten,5.3,0.4444444444444444,0.6436781609195402
Pittsburgh,2020,ACC,6.1,0.5454545454545454,0.5643939393939394
Purdue,2020,Big Ten,1.2,0.3333333333333333,0.4409448818897638
Rice,2020,Conference USA,2.6,0.4,0.38306451612903225
Rutgers,2020,Big Ten,2.0,0.3333333333333333,0.4330708661417323
San Diego State,2020,Mountain West,5.5,0.5,0.5116279069767442
San José State,2020,Mountain West,5.4,0.875,0.38645418326693226
SMU,2020,American Athletic,6.2,0.7,0.3858267716535433
South Alabama,2020,Sun Belt,3.9,0.36363636363636365,0.34545454545454546
South Carolina,2020,SEC,2.7,0.2,0.5670498084291188
Southern Mississippi,2020,Conference USA,3.5,0.3,0.5247148288973384
South Florida,2020,American Athletic,1.7,0.1111111111111111,0.5476190476190477
Stanford,2020,Pac-12,1.6,0.6666666666666666,0.5843137254901961
Syracuse,2020,ACC,1.4,0.09090909090909091,0.41338582677165353
TCU,2020,Big 12,6.2,0.6,0.714828897338403
Temple,2020,American Athletic,1.0,0.14285714285714285,0.4262948207171315
Tennessee,2020,SEC,3.3,0.3,0.5687022900763359
Texas,2020,Big 12,6.3,0.7,0.704119850187266
Texas A&M,2020,SEC,8.4,0.9,0.5954198473282443
Texas State,2020,Sun Belt,2.1,0.16666666666666666,0.2962962962962963
Texas Tech,2020,Big 12,3.7,0.4,0.5665399239543726
Toledo,2020,Mid-American,4.0,0.6666666666666666,0.6328125
Troy,2020,Sun Belt,5.4,0.45454545454545453,0.5368852459016393
Tulane,2020,American Athletic,5.6,0.5,0.36220472440944884
Tulsa,2020,American Athletic,6.2,0.6666666666666666,0.48659003831417624
UAB,2020,Conference USA,7.4,0.6666666666666666,0.44493392070484583
UCF,2020,American Athletic,6.4,0.6,0.578544061302682
UCLA,2020,Pac-12,5.3,0.42857142857142855,0.5173745173745173
UMass,2020,FBS Independents,0.0,0.0,0.19
UNLV,2020,Mountain West,0.6,0.0,0.3064516129032258
USC,2020,Pac-12,2.7,0.8333333333333334,0.7283018867924528
Utah,2020,Pac-12,3.7,0.6,0.669260700389105
Utah State,2020,Mountain West,1.0,0.16666666666666666,0.4262948207171315
UTEP,2020,Conference USA,4.0,0.375,0.34
UT San Antonio,2020,Conference USA,6.3,0.5833333333333334,0.4444444444444444
Vanderbilt,2020,SEC,1.1,0.0,0.3466135458167331
Virginia,2020,ACC,4.3,0.5,0.47104247104247104
Virginia Tech,2020,ACC,6.8,0.45454545454545453,0.6836363636363636
Wake Forest,2020,ACC,4.7,0.4444444444444444,0.4666666666666667
Washington,2020,Pac-12,2.6,0.75,0.5330739299610895
Washington State,2020,Pac-12,0.7,0.25,0.476
Western Kentucky,2020,Conference USA,4.5,0.4166666666666667,0.4943181818181818
Western Michigan,2020,Mid-American,4.6,0.6666666666666666,0.5119047619047619
West Virginia,2020,Big 12,5.2,0.6,0.6374045801526718
Wisconsin,2020,Big Ten,4.8,0.5714285714285714,0.7058823529411765
Wyoming,2020,Mountain West,3.1,0.3333333333333333,0.40160642570281124
Air Force,2021,Mountain West,9.1,0.7692307692307693,0.5724907063197026
Akron,2021,Mid-American,1.9,0.16666666666666666,0.35135135135135137
Alabama,2021,SEC,11.0,0.8666666666666667,0.7789115646258503
Appalachian State,2021,Sun Belt,11.3,0.7142857142857143,0.7692307692307693
Arizona,2021,Pac-12,1.9,0.08333333333333333,0.4312977099236641
Arizona State,2021,Pac-12,9.2,0.6153846153846154,0.550185873605948
Arkansas,2021,SEC,9.2,0.6923076923076923,0.5164835164835165
Arkansas State,2021,Sun Belt,2.9,0.16666666666666666,0.4795539033457249
Army,2021,FBS Independents,10.0,0.6923076923076923,0.36704119850187267
Auburn,2021,SEC,6.3,0.46153846153846156,0.6607773851590106
Ball State,2021,Mid-American,4.2,0.46153846153846156,0.44656488549618323
Baylor,2021,Big 12,10.2,0.8571428571428571,0.48698884758364314
Boise State,2021,Mountain West,6.6,0.5833333333333334,0.8220640569395018
Boston College,2021,ACC,6.4,0.5,0.5667870036101083
Bowling Green,2021,Mid-American,3.0,0.3333333333333333,0.4867924528301887
Buffalo,2021,Mid-American,4.4,0.3333333333333333,0.3576923076923077
BYU,2021,FBS Independents,8.3,0.7692307692307693,0.6392857142857142
California,2021,Pac-12,6.1,0.4166666666666667,0.4962121212121212
Central Michigan,2021,Mid-American,8.3,0.6923076923076923,0.4758364312267658
Charlotte,2021,Conference USA,3.2,0.4166666666666667,0.3291139240506329
Cincinnati,2021,American Athletic,10.9,0.9285714285714286,0.6438848920863309
Clemson,2021,ACC,8.7,0.7692307692307693,0.7422680412371134
Coastal Carolina,2021,Sun Belt,9.5,0.8461538461538461,0.5737704918032787
Colorado,2021,Pac-12,3.2,0.3333333333333333,0.41198501872659177
Colorado State,2021,Mountain West,6.0,0.25,0.45660377358490567
Connecticut,2021,FBS Independents,1.5,0.08333333333333333,0.39763779527559057
Duke,2021,ACC,4.1,0.25,0.32706766917293234
East Carolina,2021,American Athletic,5.7,0.5833333333333334,0.46096654275092935
Eastern Michigan,2021,Mid-American,3.5,0.5384615384615384,0.29457364341085274
Florida,2021,SEC,8.3,0.46153846153846156,0.6914893617021277
Florida Atlantic,2021,Conference USA,6.4,0.4166666666666667,0.4223300970873786
Florida International,2021,Conference USA,1.2,0.08333333333333333,0.3482587064676617
Florida State,2021,ACC,6.0,0.4166666666666667,0.6678445229681979
Fresno State,2021,Mountain West,8.3,0.7692307692307693,0.5806451612903226
Georgia,2021,SEC,13.9,0.9333333333333333,0.7586206896551724
Georgia Southern,2021,Sun Belt,3.2,0.25,0.53
Georgia State,2021,Sun Belt,6.9,0.6153846153846154,0.3669724770642202
Georgia Tech,2021,ACC,3.0,0.25,0.5483870967741935
Hawai'i,2021,Mountain West,5.3,0.46153846153846156,0.512280701754386
Houston,2021,American Athletic,10.8,0.8571428571428571,0.5656934306569343
Illinois,2021,Big Ten,6.1,0.4166666666666667,0.37404580152671757
Indiana,2021,Big Ten,2.9,0.16666666666666666,0.36923076923076925
Iowa,2021,Big Ten,7.0,0.7142857142857143,0.6389891696750902
Iowa State,2021,Big 12,7.3,0.5384615384615384,0.4468864468864469
Kansas,2021,Big 12,1.7,0.16666666666666666,0.3065134099616858
Kansas State,2021,Big 12,7.4,0.6153846153846154,0.592057761732852
Kent State,2021,Mid-American,5.7,0.5,0.36328125
Kentucky,2021,SEC,8.5,0.7692307692307693,0.44981412639405205
Liberty,2021,FBS Independents,7.9,0.6153846153846154,0.6530612244897959
Louisiana,2021,Sun Belt,8.7,0.9285714285714286,0.5074074074074074
Louisiana Monroe,2021,Sun Belt,3.0,0.3333333333333333,0.3423076923076923
Louisiana Tech,2021,Conference USA,4.1,0.25,0.5073529411764706
Louisville,2021,ACC,8.8,0.46153846153846156,0.628158844765343
LSU,2021,SEC,7.2,0.46153846153846156,0.7508771929824561
Marshall,2021,Conference USA,6.4,0.5384615384615384,0.5781818181818181
Maryland,2021,Big Ten,6.1,0.5384615384615384,0.49056603773584906
Memphis,2021,American Athletic,6.4,0.5,0.49264705882352944
Miami,2021,ACC,6.0,0.5833333333333334,0.6594202898550725
Miami (OH),2021,Mid-American,6.3,0.5384615384615384,0.44106463878326996
Michigan,2021,Big Ten,11.7,0.8571428571428571,0.6593406593406593
Michigan State,2021,Big Ten,9.2,0.8461538461538461,0.6021897810218978
Middle Tennessee,2021,Conference USA,4.1,0.5384615384615384,0.4943820224719101
Minnesota,2021,Big Ten,10.1,0.6923076923076923,0.5166051660516605
Mississippi State,2021,SEC,6.1,0.5384615384615384,0.4852941176470588
Missouri,2021,SEC,3.9,0.46153846153846156,0.5745454545454546
Navy,2021,American Athletic,7.0,0.3333333333333333,0.5490909090909091
NC State,2021,ACC,8.0,0.75,0.5563636363636364
Nebraska,2021,Big Ten,7.6,0.25,0.5956678700361011
Nevada,2021,Mountain West,6.5,0.6153846153846154,0.5201465201465202
New Mexico,2021,Mountain West,2.3,0.25,0.38113207547169814
New Mexico State,2021,FBS Independents,2.1,0.16666666666666666,0.26953125
North Carolina,2021,ACC,5.8,0.46153846153846156,0.4908424908424908
Northern Illinois,2021,Mid-American,7.7,0.6428571428571429,0.6086956521739131
North Texas,2021,Conference USA,6.1,0.46153846153846156,0.3917910447761194
Northwestern,2021,Big Ten,3.4,0.25,0.5276752767527675
Notre Dame,2021,FBS Independents,9.8,0.8461538461538461,0.6630434782608695
Ohio,2021,Mid-American,3.9,0.25,0.5112781954887218
Ohio State,2021,Big Ten,9.9,0.8461538461538461,0.8374558303886925
Oklahoma,2021,Big 12,8.4,0.8461538461538461,0.8184931506849316
Oklahoma State,2021,Big 12,10.1,0.8571428571428571,0.6474820143884892
Old Dominion,2021,Conference USA,5.8,0.46153846153846156,0.43023255813953487
Ole Miss,2021,SEC,9.0,0.7692307692307693,0.5149253731343284
Oregon,2021,Pac-12,9.8,0.7142857142857143,0.7240143369175627
